id,date,age,comuna_id,level,age_range,online
3af5176ad9e27464c3a6dff8f0ceca97,21-01-2020,32,8107,Universitaria incompleta. Técnica completa.,30-45,True
8ca9e9fbc819634010cc818ee8cbb8f6,21-01-2020,27,5402,Media completa. Técnica incompleta.,15-30,True
c233bb28028b7b30c94c8d39f5f30ca9,21-01-2020,32,13109,Universitaria completa.,30-45,True
e685398d4edd8ab1e6b4d79d8cb80a00,21-01-2020,46,11101,Universitaria completa.,45-60,True
a6ed584ec6f0533368ba5f2cf15f37a9,21-01-2020,27,13401,Universitaria completa.,15-30,True
216b47a9d99458ebb349120269c5b156,21-01-2020,47,15101,Universitaria completa.,45-60,True
067942c302bc6268f6f49a3281a9c947,21-01-2020,50,13110,"Post Grado (Master, Doctor o equivalente)",45-60,True
1981ff42de545cb793b87ee6b3a4e0a2,21-01-2020,28,8110,Universitaria completa.,15-30,True
6595f938f3d8bb53682114794467e980,21-01-2020,41,13132,"Post Grado (Master, Doctor o equivalente)",30-45,True
5cb3a3066d870ee963b050448910e1bb,21-01-2020,44,4101,"Post Grado (Master, Doctor o equivalente)",30-45,True
5e8f0dd30bc9256b074862482542852c,21-01-2020,33,13101,Universitaria completa.,30-45,True
b8c07b8c99d1f475098948c64bcb5774,21-01-2020,44,4101,Universitaria completa.,30-45,True
e00845f3432b90a9d682922fbb341912,21-01-2020,33,4101,"Post Grado (Master, Doctor o equivalente)",30-45,True
3c045f7f554c79a86c1836059ecbda4e,21-01-2020,29,15101,Universitaria completa.,15-30,True
1cfd9808c41829cbd543d6b2cd963034,21-01-2020,57,4101,Universitaria completa.,45-60,True
ecc66a785a242323c560ad6b154eb6ab,21-01-2020,44,13102,Universitaria completa.,30-45,True
dd7987bb58a487b829f4f5ee2a3db380,21-01-2020,29,5404,Universitaria incompleta. Técnica completa.,15-30,True
bc18e66df81dce538ae840d53d52fcbc,21-01-2020,36,9211,Universitaria incompleta. Técnica completa.,30-45,True
02a1d8e23d16c94eca8d8fcc2a74990f,21-01-2020,48,4101,"Post Grado (Master, Doctor o equivalente)",45-60,True
030956a538d337244d9981af2c0c19a9,21-01-2020,27,4101,Universitaria completa.,15-30,True
acb192aa3ed89c9c855ca1e59c090821,21-01-2020,48,13101,"Post Grado (Master, Doctor o equivalente)",45-60,True
f9912bd978886ad9acfb92447a6e79ca,21-01-2020,36,7101,"Post Grado (Master, Doctor o equivalente)",30-45,True
b31196b068a66895e25a0dcda7f68738,20-01-2020,44,13123,"Post Grado (Master, Doctor o equivalente)",30-45,True
90e359e8a706e684d0b886a651115da3,20-01-2020,66,5109,Universitaria completa.,>=60,True
16f2239ce8d26667b93f609cef209805,20-01-2020,67,5103,"Post Grado (Master, Doctor o equivalente)",>=60,True
2af8ad0b64d88dbfb1adbfff4d9e6fab,20-01-2020,38,4101,Universitaria completa.,30-45,True
2d731b42372849670919ef842ac82349,20-01-2020,30,13101,Universitaria completa.,30-45,True
62a5c08ea4cdd1607089c7ba9b0bba2e,20-01-2020,59,5501,Universitaria completa.,45-60,True
12001b59755f89f4b90071c30e35cc05,20-01-2020,45,5501,Universitaria completa.,45-60,True
a674d3c8d0d6628947d87d874d76878d,20-01-2020,55,4101,Media completa. Técnica incompleta.,45-60,True
891a814ebe67b185df51f38b00e4c21c,20-01-2020,38,4101,Universitaria incompleta. Técnica completa.,30-45,True
424d61715b3d1b37055fd8287e0c7a48,20-01-2020,53,4101,Universitaria completa.,45-60,True
5db4c50ac400278de6092fb02914b8f5,20-01-2020,33,5501,Universitaria incompleta. Técnica completa.,30-45,True
117dc2c69a04bb09e6004b30835f5076,20-01-2020,39,5501,Media incompleta (incluyendo Media Técnica).,30-45,True
996aa6685db52bd6504c0d71e9807295,20-01-2020,66,3101,Universitaria completa.,>=60,True
8ace0b49b3bc026a38745116768b02b6,20-01-2020,29,4101,Universitaria completa.,15-30,True
48da25e3dd2cd8b217c9142ad7b04680,20-01-2020,41,4101,"Post Grado (Master, Doctor o equivalente)",30-45,True
1056397cd4816e132e9ff09d6855f11b,20-01-2020,30,5201,Universitaria incompleta. Técnica completa.,30-45,True
a743034ee18ea2a0f2d051b993fcfb34,20-01-2020,43,4101,"Post Grado (Master, Doctor o equivalente)",30-45,True
4708739d7550febe0d644f34264818d9,20-01-2020,31,4101,Universitaria completa.,30-45,True
c1c94d9e75dced42db56275ce0380410,20-01-2020,27,6310,Universitaria incompleta. Técnica completa.,15-30,True
39626efdff77327571536cc0d7776a29,20-01-2020,30,6101,"Post Grado (Master, Doctor o equivalente)",30-45,True
380e77dabe048ee20d1cd87143a0ccc1,20-01-2020,40,1101,Universitaria completa.,30-45,True
0fe6a72b05333dda02fb66eaeeef8432,20-01-2020,47,9211,Universitaria completa.,45-60,True
be041b80a0f8acb09e874fe890a2c046,20-01-2020,50,4101,Universitaria completa.,45-60,True
88d31ff1252b326a52ec7abafe971f62,20-01-2020,33,4101,"Post Grado (Master, Doctor o equivalente)",30-45,True
ebe6c2e031df0809e6f2f453dcb090ca,20-01-2020,32,4102,"Post Grado (Master, Doctor o equivalente)",30-45,True
5c8f2bcf8ac19bb0dbf48c6fbb0ff8f7,20-01-2020,40,4101,"Post Grado (Master, Doctor o equivalente)",30-45,True
96b979416bc318447c73b6d5beb21241,20-01-2020,27,4101,Media completa. Técnica incompleta.,15-30,True
7d813b5fcfdbf718d1798f0a2fbd136c,20-01-2020,53,4101,"Post Grado (Master, Doctor o equivalente)",45-60,True
66cbc82370202c2db3246ac7c7910c7e,20-01-2020,35,4101,Universitaria completa.,30-45,True
e379f5b734d088bbb1b51c2c55b62aae,20-01-2020,72,13112,Educación básica incompleta o inferior.,>=60,True
ce74edb06949eb14120ea34bd61cd493,19-01-2020,53,13114,"Post Grado (Master, Doctor o equivalente)",45-60,True
a489a18b4eb80deff5b3c0dfd811ea95,19-01-2020,34,13130,Universitaria completa.,30-45,True
683fb08221d2ec0061509af97ed680e8,19-01-2020,59,13108,Universitaria incompleta. Técnica completa.,45-60,True
895fd6616ef4d400bce82f8002cbf24b,19-01-2020,57,3101,Universitaria completa.,45-60,True
8933b3a12f63eeee4edcfa529bf4dca8,19-01-2020,69,4301,"Post Grado (Master, Doctor o equivalente)",>=60,True
82333bcdc2b0d68103ab470de84fa850,19-01-2020,34,13114,"Post Grado (Master, Doctor o equivalente)",30-45,True
6732c4dc08ce6445b54fc4ca1b8e66fe,19-01-2020,60,8112,Universitaria completa.,>=60,True
be244bd3792ff1ea47c98097f381661b,18-01-2020,55,9101,Media completa. Técnica incompleta.,45-60,True
4efa1768f0a34c4d60ef11d9853f6aa3,17-01-2020,32,6101,Universitaria completa.,30-45,True
e824883ee9dcfff976a5c3ae927bdea0,17-01-2020,39,6117,"Post Grado (Master, Doctor o equivalente)",30-45,True
1649cf3ea0809f3049991295aac1fda1,17-01-2020,35,12101,Universitaria completa.,30-45,True
b007146c0fdb01ba4f649e8945c90946,17-01-2020,31,5101,"Post Grado (Master, Doctor o equivalente)",30-45,True
5ce4ac1cc3fce797e4ce67069203ca85,17-01-2020,37,4101,Universitaria completa.,30-45,True
b4505b9d44d78c07922a9afc14f5d7e7,17-01-2020,51,4101,Universitaria incompleta. Técnica completa.,45-60,True
e68c5b414c687579268c890794588522,17-01-2020,25,4101,Universitaria completa.,15-30,True
0dc5c1c32a3424b111645d6226a62230,17-01-2020,39,4101,Universitaria completa.,30-45,True
cb9f6388d7b79d418ac6f82a07b8fe81,16-01-2020,31,7109,Universitaria completa.,30-45,True
2141485cb554970d8dabacd5d8195bbe,16-01-2020,37,4201,Media completa. Técnica incompleta.,30-45,True
3bdcb708731cfe0beba9267888b0d3b2,16-01-2020,40,13130,"Post Grado (Master, Doctor o equivalente)",30-45,True
d6e667a261762b42ac83d16b48fceb2e,16-01-2020,39,7401,Universitaria completa.,30-45,True
4453063489917c4c0b4e94fee6ef5145,16-01-2020,75,13130,Universitaria incompleta. Técnica completa.,>=60,True
098787936c56d6e15c9df0a121b2c790,16-01-2020,45,13130,Universitaria completa.,45-60,True
ed4eb6428ed42c36d38208f073764326,16-01-2020,36,6101,"Post Grado (Master, Doctor o equivalente)",30-45,True
fd143f14c42e1cd2c863212373891bac,16-01-2020,31,9101,"Post Grado (Master, Doctor o equivalente)",30-45,True
5de0124a35be257fdc3117c6bfd7c818,16-01-2020,34,11101,Universitaria completa.,30-45,True
f07329b7eae81db501794bfcb02670bb,16-01-2020,37,6101,Universitaria completa.,30-45,True
878af10f607da890677d1931e5494a60,16-01-2020,37,11101,"Post Grado (Master, Doctor o equivalente)",30-45,True
320c3bc4f7bf08172bbff3c712a8e39d,16-01-2020,42,4301,Universitaria completa.,30-45,True
3f824c3371d616a792039df618c042cc,16-01-2020,33,4101,Universitaria completa.,30-45,True
9648f642bcf158eedc8531ef092daf58,16-01-2020,45,11101,Universitaria completa.,45-60,True
82a2a470a7ad4b46fe7be5ba8b0e907b,16-01-2020,51,10106,Universitaria incompleta. Técnica completa.,45-60,True
fd8917173f9ae0d5c4db449d7822937f,16-01-2020,36,7401,Universitaria completa.,30-45,True
dbe17f17ff6b18c3acdee323fa82fe42,16-01-2020,40,8203,Universitaria completa.,30-45,True
c28fe378955dfe80ab28822d6ff2eea9,16-01-2020,34,13202,Universitaria incompleta. Técnica completa.,30-45,True
1fccd773e736be8864b518197264ce97,16-01-2020,41,4101,Universitaria completa.,30-45,True
2fdc3a4d8b310f41c8099761f57b2217,16-01-2020,36,4101,Universitaria incompleta. Técnica completa.,30-45,True
bb1d2f90032ce6b161acc6b45563585e,16-01-2020,41,13113,"Post Grado (Master, Doctor o equivalente)",30-45,True
badf253460bb8fa126eab942e10cb77a,16-01-2020,40,10101,Universitaria completa.,30-45,True
9199db5a394d3996ed61eb5e9aeabdc4,16-01-2020,37,6104,Universitaria completa.,30-45,True
26dbcdad811f055831b2f10eb82c3ed0,16-01-2020,47,6105,Media completa. Técnica incompleta.,45-60,True
285f637acd2f45f3fcac3d5667376de2,16-01-2020,46,6101,Media incompleta (incluyendo Media Técnica).,45-60,True
3f722a381df61f0ce321661621573319,16-01-2020,30,6115,Universitaria incompleta. Técnica completa.,30-45,True
5c29da98213d024fe1cd2f981eaa96c8,16-01-2020,66,13130,Universitaria completa.,>=60,True
cd65defc6ce4beaa2220be32bd11988f,16-01-2020,48,6101,Universitaria completa.,45-60,True
9abc620c481c0beec46f50c8aad77d66,16-01-2020,29,15101,Universitaria completa.,15-30,True
1dfaa5b438cd46dfea0f4953919be7bc,16-01-2020,46,13402,Universitaria completa.,45-60,True
750db17d9e76152c4a8f20d558909f2c,16-01-2020,30,13114,Universitaria completa.,30-45,True
d9ee9ca387cdf2cc68e1b25be97c9e56,16-01-2020,32,4102,Universitaria completa.,30-45,True
b930043b9983b5eb1b8498dd14aca492,16-01-2020,42,10101,Universitaria completa.,30-45,True
c9443a16708f7d8f93d046bf1a5f6009,16-01-2020,44,5501,Universitaria completa.,30-45,True
9e3a26196ebfc3b270444585cf37d3c0,16-01-2020,34,13130,"Post Grado (Master, Doctor o equivalente)",30-45,True
016160561b70cb22a2adc2cf9a50049a,16-01-2020,42,13121,"Post Grado (Master, Doctor o equivalente)",30-45,True
5d8f1cb32497f75eb3678a24767f0351,16-01-2020,58,6101,Universitaria completa.,45-60,True
0733d510157673b092cce494915d6055,15-01-2020,57,13501,Universitaria incompleta. Técnica completa.,45-60,True
bf6b5a89d99595d4cbe11818f4f1e1d4,15-01-2020,54,4101,"Post Grado (Master, Doctor o equivalente)",45-60,True
befaf4a3a834b4c9d3021e20afde6556,15-01-2020,72,5804,Educación básica incompleta o inferior.,>=60,True
3eb7bde89f861d4f8af27566516c081e,15-01-2020,17,5804,Media incompleta (incluyendo Media Técnica).,15-30,True
5a14be0ba736701e421a217cba0a54f3,15-01-2020,27,5801,Universitaria completa.,15-30,True
543478361284588989d4f962aa9d6008,15-01-2020,79,5804,Media completa. Técnica incompleta.,>=60,True
ab82d08d0f3e92eaeaad081cdd5855ba,15-01-2020,35,6301,Universitaria completa.,30-45,True
02b5c1b361725b56fd3afe403f5334f2,15-01-2020,26,13201,Universitaria completa.,15-30,True
ee9b43f58d18ef49b2bf1eb44238ded5,15-01-2020,22,5804,Media completa. Técnica incompleta.,15-30,True
d449e087134b38a7ee6c52b15b92aad7,15-01-2020,56,6101,"Post Grado (Master, Doctor o equivalente)",45-60,True
72b48ee872853816524d41311c64de80,15-01-2020,53,13122,"Post Grado (Master, Doctor o equivalente)",45-60,True
affe97f1259f57f8ba6c4dd8855cab4a,15-01-2020,30,13132,"Post Grado (Master, Doctor o equivalente)",30-45,True
f272b4efcbb86f7ccade9ba839a6ae47,15-01-2020,50,11101,Universitaria completa.,45-60,True
71c9ef1ac7366124e705eb5d8825a281,15-01-2020,38,13114,Universitaria completa.,30-45,True
b347fb29dc5ee43c36c1dabb80e385fd,15-01-2020,64,11401,Universitaria completa.,>=60,True
31e05c59f6ae522175f857daebc612a5,15-01-2020,40,6101,Universitaria completa.,30-45,True
35cf6e99dbd1c35d05de3eee404934e3,15-01-2020,35,13501,Universitaria completa.,30-45,True
fa64c02edfbac3e2de61d1bae3161b6a,15-01-2020,62,12101,Universitaria incompleta. Técnica completa.,>=60,True
2a5d52dacf60260b8eb08579b187b898,15-01-2020,50,4101,Universitaria completa.,45-60,True
318687a9ff2a9477036cec7e6d9ed9b2,15-01-2020,37,6108,"Post Grado (Master, Doctor o equivalente)",30-45,True
1c7ee75030eedd4fde9371f9907ccc98,15-01-2020,35,6101,"Post Grado (Master, Doctor o equivalente)",30-45,True
0740dbfc86e4b6a2a85af64e0fdda818,15-01-2020,39,11101,Universitaria completa.,30-45,True
b692e602820cf219338450666e544214,15-01-2020,27,6101,"Post Grado (Master, Doctor o equivalente)",15-30,True
9b8967960c42a1cf78e0e12fece27720,15-01-2020,49,6101,Universitaria completa.,45-60,True
63dd65501ec6ea841894c36d37db0fc8,15-01-2020,58,13605,"Post Grado (Master, Doctor o equivalente)",45-60,True
a204b1ff6415d49077ac4bd4e12dae37,15-01-2020,42,5603,Universitaria incompleta. Técnica completa.,30-45,True
c72742eb37a3c7928afeced7f1f4e3cf,15-01-2020,42,12101,"Post Grado (Master, Doctor o equivalente)",30-45,True
bf80b63b5e6dea7d9fdd47b09b40fb1f,15-01-2020,36,8201,Universitaria completa.,30-45,True
15f5f6d9177f2d33496c3ccfe98be7a0,15-01-2020,,13130,"Post Grado (Master, Doctor o equivalente)",0-15,True
0717bafb7352e6be9e9b323d02cc71ed,15-01-2020,42,8101,Universitaria completa.,30-45,True
66412a9996b5c932299dd961b469a301,15-01-2020,39,6101,Universitaria completa.,30-45,True
4c64e0326dc2342d43e691c52e037ce2,15-01-2020,34,6108,Universitaria completa.,30-45,True
a2c27ab35386f1b382538737b1badd9d,15-01-2020,27,4301,Universitaria completa.,15-30,True
438e80b3b2623fd96e27ca2f9a953176,15-01-2020,47,6101,Universitaria incompleta. Técnica completa.,45-60,True
a0d1c4823743044882af7ba3cd842188,15-01-2020,43,11101,Universitaria completa.,30-45,True
d9b5a2d1c1cca7f7560e0f9f630a5f51,15-01-2020,48,6101,Media completa. Técnica incompleta.,45-60,True
83de425876a677083c8aa75458778a9f,15-01-2020,61,8301,Media completa. Técnica incompleta.,>=60,True
3d50919b76cbdb893271f242101af63f,15-01-2020,37,7401,Universitaria incompleta. Técnica completa.,30-45,True
b501b6175bc3180e281503dc72603426,15-01-2020,53,6101,Universitaria completa.,45-60,True
c6c09e5a5e4cee60f72e24198110912c,15-01-2020,52,11101,Universitaria completa.,45-60,True
9bfe7097d24bde0e985ee8e1c08ec362,15-01-2020,23,13201,Universitaria incompleta. Técnica completa.,15-30,True
6d995745767d995398de4df8b5c0866c,15-01-2020,34,13124,Universitaria incompleta. Técnica completa.,30-45,True
b88da79bbe0b3672fc37785397d31451,15-01-2020,32,11101,"Post Grado (Master, Doctor o equivalente)",30-45,True
0b06abee9e39464a68337eea1510d7c7,15-01-2020,34,11101,Universitaria completa.,30-45,True
3452b1faf6dddf6ce70c52792bdc9a27,15-01-2020,46,6101,Universitaria incompleta. Técnica completa.,45-60,True
1842d63c0172e63b4bf7ba3ab2a38a0b,15-01-2020,48,8301,Universitaria incompleta. Técnica completa.,45-60,True
58b5eafe5e4edfd031b4a476cee99ce0,15-01-2020,47,8101,"Post Grado (Master, Doctor o equivalente)",45-60,True
e9c926396cd851ec3f9f876aaa552cc9,15-01-2020,33,7404,Universitaria completa.,30-45,True
c24a855e8b649f3ed39cb467d10cc719,15-01-2020,40,14201,Universitaria incompleta. Técnica completa.,30-45,True
72ce8ea9eb258a46b392a30bb78f5689,15-01-2020,68,13120,Universitaria completa.,>=60,True
d0bc9d58898ac6c0f4cf6031d58d35b0,15-01-2020,27,10301,Universitaria completa.,15-30,True
02bde9fc7af80e19e102decdc9bae7e6,15-01-2020,35,8301,Universitaria completa.,30-45,True
6e58ebac8e372cf898333a3f2d67ec48,15-01-2020,47,8301,Universitaria incompleta. Técnica completa.,45-60,True
14f0dfb8be348885086b72ca07ea1d99,15-01-2020,35,13130,"Post Grado (Master, Doctor o equivalente)",30-45,True
15b12c9097a5891af50f5e26b4e1fab5,15-01-2020,36,5302,Universitaria completa.,30-45,True
d9beb07697925707107c6fa966934947,15-01-2020,26,12401,Universitaria completa.,15-30,True
1d6050eb62dc12f9ec294fe55fad434b,15-01-2020,37,7401,Universitaria incompleta. Técnica completa.,30-45,True
73e22e36216e2f2f65b6352342ce58df,15-01-2020,42,14101,"Post Grado (Master, Doctor o equivalente)",30-45,True
8440b2c0344ffa4dc8ab047e621650b4,15-01-2020,24,8301,Universitaria completa.,15-30,True
a8f449d4d8eb0739cf6cc1b6d246d8d3,15-01-2020,36,7401,Universitaria completa.,30-45,True
3c039f51716a97243e4323de8bebd5a1,15-01-2020,37,8201,Universitaria completa.,30-45,True
ae9217d3b1a4bbc6ca2951afec991598,15-01-2020,39,8301,"Post Grado (Master, Doctor o equivalente)",30-45,True
77e36b5bd243e24675638f7ddc85c058,15-01-2020,25,8203,Universitaria completa.,15-30,True
68fe1e54dea08e1f1c8f470f116846d1,15-01-2020,46,4102,"Post Grado (Master, Doctor o equivalente)",45-60,True
310a1e4352ab98f61819f1d98c15c9f1,15-01-2020,68,11101,Universitaria completa.,>=60,True
244f5708e808d22d2d6a1791893ab881,14-01-2020,33,9111,Media completa. Técnica incompleta.,30-45,True
b0a16c2e34a22a76dbd2fbc91f761da5,14-01-2020,64,4301,Universitaria completa.,>=60,True
321fdc88022d79aacba043f2c4ac96b6,14-01-2020,63,12101,Universitaria completa.,>=60,True
3ef7a2a4e3bcf09204b79f15d103fdbf,14-01-2020,41,8203,Universitaria completa.,30-45,True
24751056affb548a901024e4485058a1,14-01-2020,42,8201,Universitaria completa.,30-45,True
9fdd9847056283db1327560d1cdba7e8,14-01-2020,29,8201,Universitaria incompleta. Técnica completa.,15-30,True
38d4a1e393de79c07e68a5346b3964bc,14-01-2020,42,11101,Universitaria completa.,30-45,True
8c0574267b624bcba6d2fe5c6ebfdf68,14-01-2020,32,10101,Universitaria completa.,30-45,True
63e8b1278a12718c5157d3861d1f7d15,14-01-2020,38,10101,"Post Grado (Master, Doctor o equivalente)",30-45,True
e6702a11e43778903d8053f9561788eb,14-01-2020,37,13101,Media completa. Técnica incompleta.,30-45,True
6168fbd3ed50016bd57140a09fa59216,14-01-2020,31,6117,Universitaria completa.,30-45,True
94cce66269e98b3e88cd1a4169c6be25,14-01-2020,30,5301,Universitaria completa.,30-45,True
764eeb239bf393c932164b2d0b010483,14-01-2020,36,11101,Universitaria completa.,30-45,True
6463973988998a2341e2a77544a7c8c7,14-01-2020,54,5501,Universitaria incompleta. Técnica completa.,45-60,True
a3ba159be08cf2c25a3cd028559c77da,14-01-2020,27,13402,Universitaria completa.,15-30,True
1125f00309c7872d0435063f913e647f,14-01-2020,55,5501,Universitaria incompleta. Técnica completa.,45-60,True
8aced28180d8fd5f0e4f1f7ae406d373,14-01-2020,43,8103,Universitaria completa.,30-45,True
2bdbeef457b92325b4d4a305a6aac435,14-01-2020,40,8203,Universitaria completa.,30-45,True
f65e3703e65ff02dab207e73ace740ea,14-01-2020,38,13604,Universitaria completa.,30-45,True
fbdaa89e2003ba0956e9780e9be91ec7,14-01-2020,50,6101,Universitaria completa.,45-60,True
fd4bacb851afc3bd7aec3bd646fcb154,14-01-2020,31,6101,Universitaria completa.,30-45,True
0aaac5ddf98b8fddc05963d573e9fc53,14-01-2020,39,4101,Universitaria incompleta. Técnica completa.,30-45,True
bdf38d9f393a8c55b44384d4b33ce9a5,14-01-2020,36,6115,Media completa. Técnica incompleta.,30-45,True
42240864d280f86ab3ef3d582a646b33,14-01-2020,26,4301,Universitaria completa.,15-30,True
4b4e71738a34bb35af715e8a36fff33d,14-01-2020,38,13123,Media completa. Técnica incompleta.,30-45,True
5a3ece64f9dbfc0693fd25b86cdc4dab,14-01-2020,29,13121,Básica completa.,15-30,True
90f6bc6c0da452c4f92bf00bcb19947a,14-01-2020,36,4102,Universitaria incompleta. Técnica completa.,30-45,True
267caee252152cd3f0838810d11e4851,14-01-2020,69,5501,Universitaria completa.,>=60,True
73b557021ccffd9ddd864bbbe3ff2a04,14-01-2020,45,14101,Universitaria completa.,45-60,True
0ade6d66bbfb8523422de232eba9f32a,14-01-2020,23,4301,Universitaria incompleta. Técnica completa.,15-30,True
3f29319616bdca99560dd0562e8849a1,14-01-2020,42,4101,Universitaria completa.,30-45,True
0b2acc9071d1858cf2790c87b61692d4,14-01-2020,64,4101,Media completa. Técnica incompleta.,>=60,True
bec332d6a403830292b4c40ce6fc108a,14-01-2020,38,5201,Media completa. Técnica incompleta.,30-45,True
eedf6167ded82c7ad6eea9a147f5c160,14-01-2020,48,8101,Universitaria completa.,45-60,True
59be49af8ad3647840b2a5d41e0072b8,14-01-2020,52,4204,Universitaria completa.,45-60,True
fbf4829d03fbd8cdb4309dce0e9375ab,14-01-2020,38,13402,"Post Grado (Master, Doctor o equivalente)",30-45,True
